asset_id,attribute_count,attribute_count_rarity_score,Clothes_attribute,Clothes_rarity_score,Eyes_attribute,Eyes_rarity_score,Mouth_attribute,Mouth_rarity_score,Fur_attribute,Fur_rarity_score,Background_attribute,Background_rarity_score,Hat_attribute,Hat_rarity_score,Earring_attribute,Earring_rarity_score,overall_rarity_score
9757,6,1.8786398647379297,Navy Striped Tee,29.940119760479043,Sad,18.148820326678766,Phoneme L,41.49377593360996,Blue,20.408163265306122,Gray,8.547008547008547,Bunny Ears,51.282051282051285,,1.4238929232521713,173.1224719031238
9758,4,39.37007874015748,,5.302226935312832,Crazy,24.57002457002457,Rage,37.59398496240602,Robot,37.735849056603776,Orange,7.855459544383347,,4.432624113475177,,1.4238929232521713,158.28414084561535
9759,6,1.8786398647379297,Smoking Jacket,45.24886877828054,Bloodshot,11.82033096926714,Bored Unshaven Cigarette,22.831050228310502,Tan,15.974440894568689,New Punk Blue,8.116883116883116,Seaman's Hat,23.809523809523807,,1.4238929232521713,131.1036305848239
9760,6,1.8786398647379297,Tuxedo Tee,42.5531914893617,Angry,23.148148148148145,Bored,4.401408450704225,Cream,15.723270440251572,Army Green,8.045052292839904,Fez,26.525198938992045,,1.4238929232521713,123.69880254828767
9761,7,5.310674455655868,Puffy Vest,44.052863436123346,Crazy,24.57002457002457,Bored Unshaven,6.447453255963895,Noise,64.51612903225806,Gray,8.547008547008547,S&m Hat,42.5531914893617,Gold Hoop,21.645021645021647,217.64236643141763
9762,5,3.937007874015748,,5.302226935312832,Bored,5.834305717619603,Bored,4.401408450704225,Cream,15.723270440251572,Yellow,7.79423226812159,King's Crown,129.87012987012986,,1.4238929232521713,174.2864744794076
9763,6,1.8786398647379297,Striped Tee,24.271844660194173,Sunglasses,28.409090909090907,Phoneme L,41.49377593360996,Gray,20.161290322580644,Orange,7.855459544383347,Baby's Bonnet,63.291139240506325,,1.4238929232521713,188.78513339835544
9764,6,1.8786398647379297,Lab Coat,69.44444444444444,Sleepy,13.315579227696405,Bored Cigarette,14.084507042253522,Brown,7.2992700729927,Blue,8.051529790660226,,4.432624113475177,Silver Stud,12.150668286755772,130.65726284301616
9765,6,1.8786398647379297,Vietnam Jacket,44.642857142857146,Bored,5.834305717619603,Bored,4.401408450704225,Brown,7.2992700729927,New Punk Blue,8.116883116883116,Irish Boho,44.44444444444444,,1.4238929232521713,118.04170173349132
9766,6,1.8786398647379297,Work Vest,53.191489361702125,Bored,5.834305717619603,Bored,4.401408450704225,Black,8.136696501220504,Aquamarine,7.8988941548183265,Bowler,38.167938931297705,,1.4238929232521713,120.93326590535258
9767,7,5.310674455655868,Bone Tee,43.47826086956522,Bored,5.834305717619603,Bored,4.401408450704225,Zombie,33.11258278145695,Purple,7.74593338497289,Irish Boho,44.44444444444444,Gold Hoop,21.645021645021647,165.97263174944084
9768,6,1.8786398647379297,Leather Punk Jacket,65.35947712418302,Sunglasses,28.409090909090907,Rage,37.59398496240602,Dark Brown,7.396449704142013,Army Green,8.045052292839904,Army Hat,34.013605442176875,,1.4238929232521713,184.12019322282882
9769,6,1.8786398647379297,Bone Necklace,49.26108374384237,Hypnotized,45.45454545454546,Bored,4.401408450704225,Dark Brown,7.396449704142013,Aquamarine,7.8988941548183265,Horns,39.682539682539684,,1.4238929232521713,157.39745397858215
9770,5,3.937007874015748,,5.302226935312832,X Eyes,41.1522633744856,Grin Multicolored,86.20689655172414,Dark Brown,7.396449704142013,Purple,7.74593338497289,Bayc Flipped Brim,43.29004329004329,,1.4238929232521713,196.45471403794866
9771,6,1.8786398647379297,Tuxedo Tee,42.5531914893617,Crazy,24.57002457002457,Dumbfounded,19.801980198019802,Cream,15.723270440251572,Army Green,8.045052292839904,Horns,39.682539682539684,,1.4238929232521713,153.6785914610273
9772,7,5.310674455655868,Navy Striped Tee,29.940119760479043,Closed,14.084507042253522,Bored Unshaven Cigarette,22.831050228310502,Golden Brown,12.853470437017997,Gray,8.547008547008547,Bowler,38.167938931297705,Silver Hoop,11.337868480725623,143.0726378827488
9773,4,39.37007874015748,,5.302226935312832,Bloodshot,11.82033096926714,Bored Unshaven Cigarette,22.831050228310502,Cream,15.723270440251572,Yellow,7.79423226812159,,4.432624113475177,,1.4238929232521713,108.69770661814846
9774,7,5.310674455655868,Lab Coat,69.44444444444444,Closed,14.084507042253522,Phoneme Oh,42.19409282700422,Pink,19.569471624266146,Gray,8.547008547008547,Safari,54.94505494505494,Silver Stud,12.150668286755772,226.24592217244347
9775,5,3.937007874015748,,5.302226935312832,Closed,14.084507042253522,Bored Unshaven Pipe,99.00990099009901,Cheetah,24.630541871921185,Orange,7.855459544383347,Bayc Flipped Brim,43.29004329004329,,1.4238929232521713,199.53358047128108
9776,5,3.937007874015748,,5.302226935312832,Sleepy,13.315579227696405,Bored Unshaven,6.447453255963895,Golden Brown,12.853470437017997,New Punk Blue,8.116883116883116,Bayc Flipped Brim,43.29004329004329,,1.4238929232521713,94.68655706018545
9777,5,3.937007874015748,Biker Vest,39.52569169960474,Laser Eyes,144.92753623188406,Bored Unshaven Bubblegum,153.84615384615384,Cream,15.723270440251572,Purple,7.74593338497289,,4.432624113475177,,1.4238929232521713,371.5621105136102
9778,5,3.937007874015748,Rainbow Suspenders,74.07407407407408,Eyepatch,30.030030030030026,Phoneme Wah,61.34969325153375,Tan,15.974440894568689,Aquamarine,7.8988941548183265,,4.432624113475177,,1.4238929232521713,199.12065731576797
9779,6,1.8786398647379297,Prison Jumpsuit,42.5531914893617,Eyepatch,30.030030030030026,Grin,14.025245441795231,Cream,15.723270440251572,Orange,7.855459544383347,Horns,39.682539682539684,,1.4238929232521713,153.17226941635167
9780,6,1.8786398647379297,Toga,49.504950495049506,Wide Eyed,18.214936247723134,Bored Unshaven,6.447453255963895,Brown,7.2992700729927,Yellow,7.79423226812159,Beanie,17.301038062283737,,1.4238929232521713,109.86441319012465
9781,7,5.310674455655868,Space Suit,95.23809523809523,X Eyes,41.1522633744856,Grin,14.025245441795231,Golden Brown,12.853470437017997,Orange,7.855459544383347,Party Hat 2,93.45794392523365,Diamond Stud,45.04504504504504,314.938197461712
9782,6,1.8786398647379297,,5.302226935312832,Coins,20.876826722338205,Rage,37.59398496240602,Brown,7.2992700729927,Yellow,7.79423226812159,Bunny Ears,51.282051282051285,Silver Stud,12.150668286755772,144.17790039471635
9783,6,1.8786398647379297,Sleeveless T,39.682539682539684,Bloodshot,11.82033096926714,Phoneme Wah,61.34969325153375,Black,8.136696501220504,Purple,7.74593338497289,Bayc Flipped Brim,43.29004329004329,,1.4238929232521713,175.32776986756735
9784,6,1.8786398647379297,Black Holes T,48.78048780487805,Closed,14.084507042253522,Bored Pipe,75.75757575757576,Pink,19.569471624266146,Army Green,8.045052292839904,Stuntman Helmet,63.69426751592357,,1.4238929232521713,233.23389482572705
9785,7,5.310674455655868,Tie Dye,69.44444444444444,Coins,20.876826722338205,Bored Cigarette,14.084507042253522,Brown,7.2992700729927,Aquamarine,7.8988941548183265,Police Motorcycle Helmet,76.92307692307692,Silver Hoop,11.337868480725623,213.17556229630563
9786,6,1.8786398647379297,Guayabera,43.10344827586207,Closed,14.084507042253522,Grin,14.025245441795231,Robot,37.735849056603776,Orange,7.855459544383347,Commie Hat,32.89473684210526,,1.4238929232521713,153.0017789909933
9787,5,3.937007874015748,,5.302226935312832,Wide Eyed,18.214936247723134,Small Grin,36.76470588235294,Tan,15.974440894568689,New Punk Blue,8.116883116883116,Bayc Hat Black,43.859649122807014,,1.4238929232521713,133.59374299691564
9788,7,5.310674455655868,Sailor Shirt,35.2112676056338,3d,20.53388090349076,Bored,4.401408450704225,Red,21.09704641350211,Aquamarine,7.8988941548183265,Sea Captain's Hat,32.89473684210526,Silver Hoop,11.337868480725623,138.68577730663597
9789,5,3.937007874015748,Bone Necklace,49.26108374384237,Sleepy,13.315579227696405,Bored Unshaven,6.447453255963895,Black,8.136696501220504,Orange,7.855459544383347,,4.432624113475177,,1.4238929232521713,94.80979718384961
9790,6,1.8786398647379297,Prison Jumpsuit,42.5531914893617,Crazy,24.57002457002457,Discomfort,48.07692307692308,Black,8.136696501220504,New Punk Blue,8.116883116883116,S&m Hat,42.5531914893617,,1.4238929232521713,177.30944303176477
9791,6,1.8786398647379297,Black T,29.940119760479043,Sleepy,13.315579227696405,Bored Unshaven,6.447453255963895,Cream,15.723270440251572,Yellow,7.79423226812159,,4.432624113475177,Gold Hoop,21.645021645021647,101.17694057574725
9792,5,3.937007874015748,,5.302226935312832,Robot,28.57142857142857,Bored,4.401408450704225,Cream,15.723270440251572,Purple,7.74593338497289,Ww2 Pilot Helm,90.90909090909092,,1.4238929232521713,158.01425948902892
9793,4,39.37007874015748,,5.302226935312832,Wide Eyed,18.214936247723134,Grin,14.025245441795231,Zombie,33.11258278145695,Gray,8.547008547008547,,4.432624113475177,,1.4238929232521713,124.42859573018151
9794,5,3.937007874015748,Tanktop,42.5531914893617,Coins,20.876826722338205,Phoneme L,41.49377593360996,Zombie,33.11258278145695,Orange,7.855459544383347,,4.432624113475177,,1.4238929232521713,155.68536138189324
9795,6,1.8786398647379297,Prison Jumpsuit,42.5531914893617,Crazy,24.57002457002457,Grin,14.025245441795231,Gray,20.161290322580644,Blue,8.051529790660226,Bunny Ears,51.282051282051285,,1.4238929232521713,163.94586568446377
9796,7,5.310674455655868,Hawaiian,35.3356890459364,Bored,5.834305717619603,Bored Unshaven Pizza,384.61538461538464,Golden Brown,12.853470437017997,Gray,8.547008547008547,Cowboy Hat,28.248587570621467,Silver Stud,12.150668286755772,492.89578867600034
9797,6,1.8786398647379297,Stunt Jacket,56.17977528089888,Closed,14.084507042253522,Discomfort,48.07692307692308,Cream,15.723270440251572,Aquamarine,7.8988941548183265,,4.432624113475177,Silver Stud,12.150668286755772,160.42530226011428
9798,7,5.310674455655868,Leather Jacket,48.543689320388346,Wide Eyed,18.214936247723134,Bored,4.401408450704225,Golden Brown,12.853470437017997,Orange,7.855459544383347,Laurel Wreath,138.88888888888889,Silver Hoop,11.337868480725623,247.40639582548746
9799,6,1.8786398647379297,Biker Vest,39.52569169960474,Sunglasses,28.409090909090907,Bored Unshaven,6.447453255963895,Dark Brown,7.396449704142013,Blue,8.051529790660226,Army Hat,34.013605442176875,,1.4238929232521713,127.14635358962875
9800,6,1.8786398647379297,Leather Jacket,48.543689320388346,Closed,14.084507042253522,Phoneme Vuh,30.030030030030026,Tan,15.974440894568689,Orange,7.855459544383347,Vietnam Era Helmet,44.84304932735426,,1.4238929232521713,164.63370894696828
9801,6,1.8786398647379297,Caveman Pelt,61.34969325153375,Blindfold,37.87878787878788,Grin,14.025245441795231,White,25.188916876574307,New Punk Blue,8.116883116883116,Seaman's Hat,23.809523809523807,,1.4238929232521713,173.67158316308817
9802,6,1.8786398647379297,Navy Striped Tee,29.940119760479043,Bored,5.834305717619603,Bored,4.401408450704225,Pink,19.569471624266146,Blue,8.051529790660226,Bayc Hat Black,43.859649122807014,,1.4238929232521713,114.95901725452636
9803,5,3.937007874015748,,5.302226935312832,Wide Eyed,18.214936247723134,Bored,4.401408450704225,Brown,7.2992700729927,Aquamarine,7.8988941548183265,Beanie,17.301038062283737,,1.4238929232521713,65.77867472110287
9804,6,1.8786398647379297,Sleeveless T,39.682539682539684,Sleepy,13.315579227696405,Phoneme Vuh,30.030030030030026,Cream,15.723270440251572,Gray,8.547008547008547,Commie Hat,32.89473684210526,,1.4238929232521713,143.49569755762158
9805,7,5.310674455655868,Sailor Shirt,35.2112676056338,Cyborg,92.59259259259258,Phoneme Oh,42.19409282700422,Cream,15.723270440251572,Yellow,7.79423226812159,Cowboy Hat,28.248587570621467,Gold Hoop,21.645021645021647,248.71973940490278
9806,5,3.937007874015748,Toga,49.504950495049506,Heart,25.38071065989848,Bored Kazoo,135.13513513513513,Cream,15.723270440251572,Orange,7.855459544383347,,4.432624113475177,,1.4238929232521713,243.39305118546113
9807,5,3.937007874015748,,5.302226935312832,Angry,23.148148148148145,Bored,4.401408450704225,Golden Brown,12.853470437017997,Gray,8.547008547008547,S&m Hat,42.5531914893617,,1.4238929232521713,102.16635480482137
9808,6,1.8786398647379297,Leather Jacket,48.543689320388346,Bloodshot,11.82033096926714,Bored Unshaven,6.447453255963895,Golden Brown,12.853470437017997,Aquamarine,7.8988941548183265,Safari,54.94505494505494,,1.4238929232521713,145.81142587050076
9809,6,1.8786398647379297,Puffy Vest,44.052863436123346,Bloodshot,11.82033096926714,Grin Diamond Grill,128.2051282051282,Black,8.136696501220504,Orange,7.855459544383347,,4.432624113475177,Silver Stud,12.150668286755772,218.5324109210914
9810,5,3.937007874015748,,5.302226935312832,Bored,5.834305717619603,Bored,4.401408450704225,Black,8.136696501220504,Yellow,7.79423226812159,,4.432624113475177,Silver Hoop,11.337868480725623,51.1763703411953
9811,6,1.8786398647379297,Stunt Jacket,56.17977528089888,Bloodshot,11.82033096926714,Bored,4.401408450704225,Cream,15.723270440251572,Blue,8.051529790660226,Fez,26.525198938992045,,1.4238929232521713,126.00404665876418
9812,6,1.8786398647379297,Biker Vest,39.52569169960474,Closed,14.084507042253522,Rage,37.59398496240602,Black,8.136696501220504,Army Green,8.045052292839904,Short Mohawk,31.446540880503143,,1.4238929232521713,142.13500616681793
9813,6,1.8786398647379297,Puffy Vest,44.052863436123346,Bored,5.834305717619603,Phoneme L,41.49377593360996,Robot,37.735849056603776,Yellow,7.79423226812159,Fez,26.525198938992045,,1.4238929232521713,166.73875813906042
9814,7,5.310674455655868,Tweed Suit,70.92198581560284,Bored,5.834305717619603,Bored Unshaven Cigar,106.38297872340425,Golden Brown,12.853470437017997,Purple,7.74593338497289,Bowler,38.167938931297705,Silver Stud,12.150668286755772,259.3679557523269
9815,6,1.8786398647379297,Lab Coat,69.44444444444444,Bored,5.834305717619603,Bored Unshaven Kazoo,163.93442622950818,Cheetah,24.630541871921185,Blue,8.051529790660226,Sea Captain's Hat,32.89473684210526,,1.4238929232521713,308.092517684249
9816,5,3.937007874015748,,5.302226935312832,Angry,23.148148148148145,Bored Unshaven Kazoo,163.93442622950818,Cream,15.723270440251572,Army Green,8.045052292839904,Fisherman's Hat,28.98550724637681,,1.4238929232521713,250.49953208970535
9817,7,5.310674455655868,Prison Jumpsuit,42.5531914893617,Closed,14.084507042253522,Grin,14.025245441795231,Golden Brown,12.853470437017997,Yellow,7.79423226812159,Spinner Hat,55.24861878453038,Gold Stud,22.779043280182233,174.64898319891853
9818,6,1.8786398647379297,Hawaiian,35.3356890459364,Bored,5.834305717619603,Bored Dagger,204.08163265306123,Cheetah,24.630541871921185,Army Green,8.045052292839904,Short Mohawk,31.446540880503143,,1.4238929232521713,312.6762952498716
9819,6,1.8786398647379297,Lumberjack Shirt,46.948356807511736,Hypnotized,45.45454545454546,Discomfort,48.07692307692308,Black,8.136696501220504,Blue,8.051529790660226,Cowboy Hat,28.248587570621467,,1.4238929232521713,188.21917198947258
9820,5,3.937007874015748,Lab Coat,69.44444444444444,Coins,20.876826722338205,Bored Cigar,82.64462809917356,Red,21.09704641350211,Blue,8.051529790660226,,4.432624113475177,,1.4238929232521713,211.90800038086164
9821,6,1.8786398647379297,Striped Tee,24.271844660194173,Hypnotized,45.45454545454546,Bored,4.401408450704225,Blue,20.408163265306122,Gray,8.547008547008547,Commie Hat,32.89473684210526,,1.4238929232521713,139.28024000785388
9822,5,3.937007874015748,,5.302226935312832,Hypnotized,45.45454545454546,Bored Unshaven,6.447453255963895,Cream,15.723270440251572,Purple,7.74593338497289,Sushi Chef Headband,53.475935828877,,1.4238929232521713,139.51026609719156
9823,6,1.8786398647379297,Prison Jumpsuit,42.5531914893617,X Eyes,41.1522633744856,Small Grin,36.76470588235294,Red,21.09704641350211,Yellow,7.79423226812159,Sea Captain's Hat,32.89473684210526,,1.4238929232521713,185.5587090579193
9824,5,3.937007874015748,Tie Dye,69.44444444444444,Blindfold,37.87878787878788,Bored Cigarette,14.084507042253522,Brown,7.2992700729927,Purple,7.74593338497289,,4.432624113475177,,1.4238929232521713,146.24646773419454
9825,6,1.8786398647379297,Rainbow Suspenders,74.07407407407408,Coins,20.876826722338205,Bored,4.401408450704225,Brown,7.2992700729927,New Punk Blue,8.116883116883116,Horns,39.682539682539684,,1.4238929232521713,157.7535349075221
9826,6,1.8786398647379297,Navy Striped Tee,29.940119760479043,Zombie,32.467532467532465,Bored,4.401408450704225,Golden Brown,12.853470437017997,Army Green,8.045052292839904,Bowler,38.167938931297705,,1.4238929232521713,129.17805512786143
9827,6,1.8786398647379297,Striped Tee,24.271844660194173,Hypnotized,45.45454545454546,Bored Unshaven Cigar,106.38297872340425,Blue,20.408163265306122,Purple,7.74593338497289,Police Motorcycle Helmet,76.92307692307692,,1.4238929232521713,284.48907519948995
9828,5,3.937007874015748,,5.302226935312832,Closed,14.084507042253522,Tongue Out,49.504950495049506,White,25.188916876574307,Purple,7.74593338497289,Army Hat,34.013605442176875,,1.4238929232521713,141.20104097360786
9829,6,1.8786398647379297,Hawaiian,35.3356890459364,Coins,20.876826722338205,Rage,37.59398496240602,Golden Brown,12.853470437017997,Yellow,7.79423226812159,Girl's Hair Pink,95.23809523809523,,1.4238929232521713,212.99483146190553
9830,7,5.310674455655868,Biker Vest,39.52569169960474,Angry,23.148148148148145,Bored Unshaven,6.447453255963895,Robot,37.735849056603776,Blue,8.051529790660226,Bayc Flipped Brim,43.29004329004329,Gold Stud,22.779043280182233,186.28843297686217
9831,6,1.8786398647379297,Striped Tee,24.271844660194173,Bloodshot,11.82033096926714,Bored Unshaven,6.447453255963895,Zombie,33.11258278145695,New Punk Blue,8.116883116883116,Bowler,38.167938931297705,,1.4238929232521713,125.23956650305308
9832,7,5.310674455655868,Stunt Jacket,56.17977528089888,Sunglasses,28.409090909090907,Bored Unshaven,6.447453255963895,Black,8.136696501220504,New Punk Blue,8.116883116883116,Faux Hawk,73.52941176470588,Silver Hoop,11.337868480725623,197.46785376514467
9833,6,1.8786398647379297,Puffy Vest,44.052863436123346,Blindfold,37.87878787878788,Jovial,33.78378378378378,Zombie,33.11258278145695,Aquamarine,7.8988941548183265,Commie Hat,32.89473684210526,,1.4238929232521713,192.92418166506565
9834,7,5.310674455655868,Leather Punk Jacket,65.35947712418302,Bloodshot,11.82033096926714,Bored,4.401408450704225,Gray,20.161290322580644,Yellow,7.79423226812159,Faux Hawk,73.52941176470588,Gold Stud,22.779043280182233,211.1558686354006
9835,6,1.8786398647379297,Tanktop,42.5531914893617,Bored,5.834305717619603,Bored,4.401408450704225,White,25.188916876574307,Blue,8.051529790660226,,4.432624113475177,Silver Hoop,11.337868480725623,103.67848478385878
9836,5,3.937007874015748,,5.302226935312832,Bloodshot,11.82033096926714,Bored Unshaven,6.447453255963895,Pink,19.569471624266146,New Punk Blue,8.116883116883116,Spinner Hat,55.24861878453038,,1.4238929232521713,111.86588548349143
9837,6,1.8786398647379297,Leather Punk Jacket,65.35947712418302,Wide Eyed,18.214936247723134,Bored Unshaven,6.447453255963895,Black,8.136696501220504,Purple,7.74593338497289,Irish Boho,44.44444444444444,,1.4238929232521713,153.65147374649797
9838,6,1.8786398647379297,Toga,49.504950495049506,Bored,5.834305717619603,Bored Unshaven,6.447453255963895,Gray,20.161290322580644,Gray,8.547008547008547,,4.432624113475177,Silver Hoop,11.337868480725623,108.1441407971609
9839,5,3.937007874015748,Lab Coat,69.44444444444444,Wide Eyed,18.214936247723134,Bored,4.401408450704225,Golden Brown,12.853470437017997,Purple,7.74593338497289,,4.432624113475177,,1.4238929232521713,122.45371787560576
9840,5,3.937007874015748,,5.302226935312832,Bored,5.834305717619603,Bored Unshaven Pipe,99.00990099009901,Gray,20.161290322580644,Orange,7.855459544383347,Beanie,17.301038062283737,,1.4238929232521713,160.82512236954707
9841,6,1.8786398647379297,,5.302226935312832,Robot,28.57142857142857,Phoneme Oh,42.19409282700422,Gray,20.161290322580644,Army Green,8.045052292839904,Beanie,17.301038062283737,Cross,67.11409395973155,190.56786283591939
9842,6,1.8786398647379297,Guayabera,43.10344827586207,Bored,5.834305717619603,Bored,4.401408450704225,Red,21.09704641350211,Purple,7.74593338497289,Baby's Bonnet,63.291139240506325,,1.4238929232521713,148.77581427115732
9843,6,1.8786398647379297,Bayc T Black,46.51162790697675,Sleepy,13.315579227696405,Bored Unshaven Kazoo,163.93442622950818,Golden Brown,12.853470437017997,Gray,8.547008547008547,Bowler,38.167938931297705,,1.4238929232521713,286.6325840674957
9844,6,1.8786398647379297,Leather Punk Jacket,65.35947712418302,Angry,23.148148148148145,Bored,4.401408450704225,Blue,20.408163265306122,Blue,8.051529790660226,Short Mohawk,31.446540880503143,,1.4238929232521713,156.11780044749497
9845,5,3.937007874015748,Tuxedo Tee,42.5531914893617,Coins,20.876826722338205,Phoneme L,41.49377593360996,Pink,19.569471624266146,Blue,8.051529790660226,,4.432624113475177,,1.4238929232521713,142.33832047097934
9846,6,1.8786398647379297,Striped Tee,24.271844660194173,Bored,5.834305717619603,Grin,14.025245441795231,Black,8.136696501220504,Aquamarine,7.8988941548183265,Seaman's Hat,23.809523809523807,,1.4238929232521713,87.27904307316174
9847,6,1.8786398647379297,Sleeveless T,39.682539682539684,Angry,23.148148148148145,Bored,4.401408450704225,Gray,20.161290322580644,New Punk Blue,8.116883116883116,Girl's Hair Pink,95.23809523809523,,1.4238929232521713,194.05089774694113
9848,6,1.8786398647379297,Puffy Vest,44.052863436123346,Eyepatch,30.030030030030026,Bored,4.401408450704225,Tan,15.974440894568689,Purple,7.74593338497289,Short Mohawk,31.446540880503143,,1.4238929232521713,136.95374986489242
9849,5,3.937007874015748,,5.302226935312832,Bloodshot,11.82033096926714,Bored Unshaven Pipe,99.00990099009901,Black,8.136696501220504,Yellow,7.79423226812159,Baby's Bonnet,63.291139240506325,,1.4238929232521713,200.71542770179533
9850,6,1.8786398647379297,Bone Tee,43.47826086956522,Sleepy,13.315579227696405,Grin Multicolored,86.20689655172414,Dark Brown,7.396449704142013,Purple,7.74593338497289,Girl's Hair Short,66.66666666666667,,1.4238929232521713,228.11231919275744
9851,5,3.937007874015748,Bayc T Black,46.51162790697675,Closed,14.084507042253522,Bored Unshaven Cigarette,22.831050228310502,Cheetah,24.630541871921185,Aquamarine,7.8988941548183265,,4.432624113475177,,1.4238929232521713,125.75014611502337
9852,6,1.8786398647379297,,5.302226935312832,Sleepy,13.315579227696405,Bored Unshaven Cigarette,22.831050228310502,Dark Brown,7.396449704142013,Purple,7.74593338497289,Baby's Bonnet,63.291139240506325,Diamond Stud,45.04504504504504,166.80606363072394
9853,5,3.937007874015748,,5.302226935312832,Wide Eyed,18.214936247723134,Bored,4.401408450704225,Black,8.136696501220504,New Punk Blue,8.116883116883116,Army Hat,34.013605442176875,,1.4238929232521713,83.5466574912886
9854,6,1.8786398647379297,Bone Tee,43.47826086956522,Laser Eyes,144.92753623188406,Bored Bubblegum,84.03361344537815,Pink,19.569471624266146,Army Green,8.045052292839904,Bayc Hat Black,43.859649122807014,,1.4238929232521713,347.21611637473063
9855,4,39.37007874015748,,5.302226935312832,Eyepatch,30.030030030030026,Bored,4.401408450704225,Dark Brown,7.396449704142013,Yellow,7.79423226812159,,4.432624113475177,,1.4238929232521713,100.1509431651955
9856,6,1.8786398647379297,Bandolier,61.34969325153375,Bored,5.834305717619603,Bored,4.401408450704225,Dark Brown,7.396449704142013,New Punk Blue,8.116883116883116,Stuntman Helmet,63.69426751592357,,1.4238929232521713,154.09554054479636
9857,5,3.937007874015748,Wool Turtleneck,41.666666666666664,Sunglasses,28.409090909090907,Grin,14.025245441795231,Black,8.136696501220504,Gray,8.547008547008547,,4.432624113475177,,1.4238929232521713,110.57823297652494
9858,7,5.310674455655868,Vietnam Jacket,44.642857142857146,Bored,5.834305717619603,Bored,4.401408450704225,Brown,7.2992700729927,New Punk Blue,8.116883116883116,Bandana Blue,112.35955056179776,Silver Hoop,11.337868480725623,199.30281799923605
9859,4,39.37007874015748,,5.302226935312832,Crazy,24.57002457002457,Grin Multicolored,86.20689655172414,Blue,20.408163265306122,Purple,7.74593338497289,,4.432624113475177,,1.4238929232521713,189.45984048422537
9860,6,1.8786398647379297,Biker Vest,39.52569169960474,Sleepy,13.315579227696405,Bored,4.401408450704225,Golden Brown,12.853470437017997,Army Green,8.045052292839904,Girl's Hair Pink,95.23809523809523,,1.4238929232521713,176.68183013394858
9861,6,1.8786398647379297,Tweed Suit,70.92198581560284,Blue Beams,204.08163265306123,Bored,4.401408450704225,Robot,37.735849056603776,Aquamarine,7.8988941548183265,Fez,26.525198938992045,,1.4238929232521713,354.8675018577726
9862,6,1.8786398647379297,Blue Dress,105.26315789473685,Angry,23.148148148148145,Bored Unshaven,6.447453255963895,Blue,20.408163265306122,Army Green,8.045052292839904,Police Motorcycle Helmet,76.92307692307692,,1.4238929232521713,243.53758456806193
9863,7,5.310674455655868,Smoking Jacket,45.24886877828054,Sleepy,13.315579227696405,Dumbfounded,19.801980198019802,Pink,19.569471624266146,Blue,8.051529790660226,Bayc Hat Black,43.859649122807014,Gold Stud,22.779043280182233,177.93679647756824
9864,6,1.8786398647379297,Cowboy Shirt,84.03361344537815,Bored,5.834305717619603,Grin,14.025245441795231,Brown,7.2992700729927,Purple,7.74593338497289,Laurel Wreath,138.88888888888889,,1.4238929232521713,261.1297897396376
9865,6,1.8786398647379297,,5.302226935312832,3d,20.53388090349076,Rage,37.59398496240602,Pink,19.569471624266146,Army Green,8.045052292839904,Faux Hawk,73.52941176470588,Silver Hoop,11.337868480725623,177.7905368284851
9866,6,1.8786398647379297,Leather Punk Jacket,65.35947712418302,Crazy,24.57002457002457,Jovial,33.78378378378378,Cheetah,24.630541871921185,Army Green,8.045052292839904,Commie Hat,32.89473684210526,,1.4238929232521713,192.58614927284782
9867,7,5.310674455655868,Wool Turtleneck,41.666666666666664,Heart,25.38071065989848,Bored Cigarette,14.084507042253522,Tan,15.974440894568689,Aquamarine,7.8988941548183265,Bowler,38.167938931297705,Cross,67.11409395973155,215.5979267648908
9868,7,5.310674455655868,Black Holes T,48.78048780487805,Angry,23.148148148148145,Phoneme Oh,42.19409282700422,Brown,7.2992700729927,Orange,7.855459544383347,Safari,54.94505494505494,Silver Hoop,11.337868480725623,200.8710562788429
9869,6,1.8786398647379297,Biker Vest,39.52569169960474,Bored,5.834305717619603,Phoneme Vuh,30.030030030030026,Death Bot,57.14285714285714,Orange,7.855459544383347,Police Motorcycle Helmet,76.92307692307692,,1.4238929232521713,220.61395384556184
9870,6,1.8786398647379297,Prom Dress,97.08737864077669,Holographic,66.2251655629139,Bored,4.401408450704225,Cream,15.723270440251572,Orange,7.855459544383347,Stuntman Helmet,63.69426751592357,,1.4238929232521713,258.28948294294344
9871,6,1.8786398647379297,Bone Necklace,49.26108374384237,Bloodshot,11.82033096926714,Phoneme Vuh,30.030030030030026,Death Bot,57.14285714285714,Yellow,7.79423226812159,Commie Hat,32.89473684210526,,1.4238929232521713,192.24580378421362
9872,6,1.8786398647379297,Navy Striped Tee,29.940119760479043,Bored,5.834305717619603,Jovial,33.78378378378378,Brown,7.2992700729927,Army Green,8.045052292839904,Seaman's Hat,23.809523809523807,,1.4238929232521713,112.01458822522893
9873,6,1.8786398647379297,Leather Punk Jacket,65.35947712418302,Coins,20.876826722338205,Grin,14.025245441795231,Dark Brown,7.396449704142013,Blue,8.051529790660226,Short Mohawk,31.446540880503143,,1.4238929232521713,150.45860245161194
9874,5,3.937007874015748,Sleeveless T,39.682539682539684,Hypnotized,45.45454545454546,Jovial,33.78378378378378,Brown,7.2992700729927,Gray,8.547008547008547,,4.432624113475177,,1.4238929232521713,144.56067245161327
